"quarter_date","quarter_name","hb_code","hb_name","loc_code","loc_name","appt_type","count","rate"
"31/03/2018","Jan - Mar-18","S08000029","NHS Fife","F704H","Victoria Hospital","New",12108,NA
"30/06/2018","Apr - Jun-18","S08000029","NHS Fife","F704H","Victoria Hospital","New",13262,NA
"30/09/2018","Jul - Sep-18","S08000029","NHS Fife","F704H","Victoria Hospital","New",12661,NA
"31/12/2018","Oct - Dec-18","S08000029","NHS Fife","F704H","Victoria Hospital","New",11934,NA
"31/03/2019","Jan - Mar-19","S08000029","NHS Fife","F704H","Victoria Hospital","New",12461,NA
"30/06/2019","Apr - Jun-19","S08000029","NHS Fife","F704H","Victoria Hospital","New",12253,NA
"30/06/2014","Apr - Jun-14","S08000029","NHS Fife","F704H","Victoria Hospital","Return",25158,NA
"30/09/2014","Jul - Sep-14","S08000029","NHS Fife","F704H","Victoria Hospital","Return",24963,NA
"31/12/2014","Oct - Dec-14","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23480,NA
"31/03/2015","Jan - Mar-15","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23414,NA
"30/06/2015","Apr - Jun-15","S08000029","NHS Fife","F704H","Victoria Hospital","Return",24641,NA
"30/09/2015","Jul - Sep-15","S08000029","NHS Fife","F704H","Victoria Hospital","Return",25100,NA
"31/12/2015","Oct - Dec-15","S08000029","NHS Fife","F704H","Victoria Hospital","Return",24636,NA
"31/03/2016","Jan - Mar-16","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23752,NA
"30/06/2016","Apr - Jun-16","S08000029","NHS Fife","F704H","Victoria Hospital","Return",25069,NA
"30/09/2016","Jul - Sep-16","S08000029","NHS Fife","F704H","Victoria Hospital","Return",25050,NA
"31/12/2016","Oct - Dec-16","S08000029","NHS Fife","F704H","Victoria Hospital","Return",24408,NA
"31/03/2017","Jan - Mar-17","S08000029","NHS Fife","F704H","Victoria Hospital","Return",25436,NA
"30/06/2017","Apr - Jun-17","S08000029","NHS Fife","F704H","Victoria Hospital","Return",21801,NA
"30/09/2017","Jul - Sep-17","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23475,NA
"31/12/2017","Oct - Dec-17","S08000029","NHS Fife","F704H","Victoria Hospital","Return",22225,NA
"31/03/2018","Jan - Mar-18","S08000029","NHS Fife","F704H","Victoria Hospital","Return",21455,NA
"30/06/2018","Apr - Jun-18","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23324,NA
"30/09/2018","Jul - Sep-18","S08000029","NHS Fife","F704H","Victoria Hospital","Return",22971,NA
"31/12/2018","Oct - Dec-18","S08000029","NHS Fife","F704H","Victoria Hospital","Return",22802,NA
"31/03/2019","Jan - Mar-19","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23642,NA
"30/06/2019","Apr - Jun-19","S08000029","NHS Fife","F704H","Victoria Hospital","Return",23729,NA
"30/06/2014","Apr - Jun-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",40948,NA
"30/09/2014","Jul - Sep-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",42434,NA
"31/12/2014","Oct - Dec-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",40726,NA
"31/03/2015","Jan - Mar-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",43291,NA
"30/06/2015","Apr - Jun-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",45474,NA
"30/09/2015","Jul - Sep-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",45389,NA
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",43819,NA
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",43999,NA
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",42727,NA
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",42593,NA
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",42751,NA
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",45163,NA
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",44464,NA
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",43841,NA
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",44339,NA
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",43103,NA
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",45929,NA
"30/09/2018","Jul - Sep-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",42996,NA
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",45750,NA
"31/03/2019","Jan - Mar-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",46336,NA
"30/06/2019","Apr - Jun-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","All Appointments",43190,NA
"30/06/2014","Apr - Jun-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1561,10.4226480603592
"30/09/2014","Jul - Sep-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1607,10.1196473551637
"31/12/2014","Oct - Dec-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1440,10.0460443700293
"31/03/2015","Jan - Mar-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1425,9.70377936670072
"30/06/2015","Apr - Jun-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1524,9.24925653941858
"30/09/2015","Jul - Sep-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1435,8.80206097037355
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1267,8.47605030773348
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1119,7.34878833650752
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1066,7.32495018209304
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1151,7.50864374714593
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1169,7.89598108747045
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1101,6.50824614293314
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",952,6.0013868751182
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",952,6.19630304608175
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",888,5.8367293282503
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",850,5.60205628418902
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",955,6.0727457713341
"30/09/2018","Jul - Sep-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",923,6.38356732830763
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1079,6.44294500507554
"31/03/2019","Jan - Mar-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1110,6.14822200066467
"30/06/2019","Apr - Jun-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","DNA",1246,8.28237170965169
"30/06/2014","Apr - Jun-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13416,NA
"30/09/2014","Jul - Sep-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14273,NA
"31/12/2014","Oct - Dec-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",12894,NA
"31/03/2015","Jan - Mar-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13260,NA
"30/06/2015","Apr - Jun-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14953,NA
"30/09/2015","Jul - Sep-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14868,NA
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13681,NA
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14108,NA
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13487,NA
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14178,NA
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13636,NA
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",15816,NA
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14911,NA
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14412,NA
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14326,NA
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14323,NA
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",14771,NA
"30/09/2018","Jul - Sep-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13536,NA
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",15668,NA
"31/03/2019","Jan - Mar-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",16944,NA
"30/06/2019","Apr - Jun-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","New",13798,NA
"30/06/2014","Apr - Jun-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",27532,NA
"30/09/2014","Jul - Sep-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",28161,NA
"31/12/2014","Oct - Dec-14","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",27832,NA
"31/03/2015","Jan - Mar-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",30031,NA
"30/06/2015","Apr - Jun-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",30521,NA
"30/09/2015","Jul - Sep-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",30521,NA
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",30138,NA
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29891,NA
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29240,NA
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",28415,NA
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29115,NA
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29347,NA
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29553,NA
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29429,NA
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",30013,NA
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",28780,NA
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",31158,NA
"30/09/2018","Jul - Sep-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29460,NA
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",30082,NA
"31/03/2019","Jan - Mar-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29392,NA
"30/06/2019","Apr - Jun-19","S08000019","NHS Forth Valley","V217H","Forth Valley Royal Hospital","Return",29392,NA
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",15,NA
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",10,NA
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",5,NA
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",10,NA
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",5,NA
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",5,NA
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",0,NA
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",0,NA
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",10,NA
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",5,NA
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",0,NA
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","All Appointments",0,NA
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",15,NA
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",10,NA
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",5,NA
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",10,NA
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",5,NA
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",5,NA
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",0,NA
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",0,NA
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",10,NA
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",5,NA
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",0,NA
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","G107H","Glasgow Royal Infirmary","Return",0,NA
"30/06/2014","Apr - Jun-14","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",53455,NA
"30/09/2014","Jul - Sep-14","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",54158,NA
"31/12/2014","Oct - Dec-14","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",51904,NA
"31/03/2015","Jan - Mar-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",54022,NA
"30/06/2015","Apr - Jun-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",58611,NA
"30/09/2015","Jul - Sep-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",58810,NA
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",58116,NA
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",57944,NA
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",56467,NA
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",55413,NA
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",55833,NA
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",58276,NA
"30/06/2017","Apr - Jun-17","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",57918,NA
"30/09/2017","Jul - Sep-17","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",56917,NA
"31/12/2017","Oct - Dec-17","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",57247,NA
"31/03/2018","Jan - Mar-18","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",55673,NA
"30/06/2018","Apr - Jun-18","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",59669,NA
"30/09/2018","Jul - Sep-18","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",56210,NA
"31/12/2018","Oct - Dec-18","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",59838,NA
"31/03/2019","Jan - Mar-19","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",60043,NA
"30/06/2019","Apr - Jun-19","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","All Appointments",56237,NA
"30/06/2014","Apr - Jun-14","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",2237,11.4027933530431
"30/09/2014","Jul - Sep-14","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",2266,11.104032929877
"31/12/2014","Oct - Dec-14","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",2085,11.0904255319149
"31/03/2015","Jan - Mar-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",2050,10.5414716922919
"30/06/2015","Apr - Jun-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",2055,9.74349248494619
"30/09/2015","Jul - Sep-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",2028,9.52515147245315
"31/12/2015","Oct - Dec-15","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",1880,9.50983863624867
"31/03/2016","Jan - Mar-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",1681,8.49118553316159
"30/06/2016","Apr - Jun-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",1614,8.37527891650667
"30/09/2016","Jul - Sep-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",1669,8.34959227575166
"31/12/2016","Oct - Dec-16","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",1660,8.577038338328
"31/03/2017","Jan - Mar-17","S08000019","NHS Forth Valley","S08000019","NHS Forth Valley","DNA",1551,7.15207968274463
